84,No. 169 허가받지 않은 사람이 건물이나 자재에 접근하거나 들어가는 것을 물리적으로 방지하는 예방 조치가 마련되어 있습니까?,"현장은 울타리로 둘러싸여 있으며, 개별 출입 통제가 있는 여러 건물이 있으며, 민감한 구역에 대한 접근은 제한되어 있습니다. ",GIVAUDAN
85,No. 170 건물 및 자재에 대한 무단 접근을 감지하기 위한 예방 조치가 마련되어 있습니까?,운영 중인 건물에 대한 카메라 감시; 경비원이 통제/순찰함; ,GIVAUDAN
86,"No. 171 컴퓨터 시스템은 데이터와 기록에 대한 무단 접근, 조작 및 변경으로부터 보호됩니까?",비밀번호 보호; 민감한 데이터에 대한 접근 제한; 관련 데이터 및 활동에만 권한 부여 ,GIVAUDAN
87,No. 180 회사에서 환경 보호와 직업 건강 및 안전을 관리하는 시스템을 구축했나요?,"EHS 정책, 지침 및 절차를 설명하는 EHS 매뉴얼 제공; EHS 관리를 담당하는 고위 경영진 대표 또는 전담 부서 지정; 서면 및 교육된 운영 절차에 안전 조치 포함; 현장에서 현지 EHS 규정 준수; 환경 문제 모니터링; ",GIVAUDAN
88,No. 181 회사는 온실가스 배출을 줄이기 위한 목표를 가지고 있나요?,"기후 변화에 미치는 회사의 영향을 줄이기 위해 재생 가능 자원에서 에너지를 조달하고 화석 연료에서 생성된 에너지 사용을 최소화하는 것을 목표로 합니다. 에너지가 어디에서 사용되는지(에너지 인벤토리) 파악하고, 에너지 감축 목표를 설정하고, 에너지 사용량을 정기적으로 측정하는 에너지 절약 프로그램을 개발합니다. GHG 감축 목표를 설정하고 과학 기반 목표(1.5°C 경로와 일치)에 맞춰 조정합니다. 목표를 자세히 설명해 주세요.",GIVAUDAN
89,No. 182 회사는 특히 보호구역과 보존 가치가 높은 지역에서 자사의 사업 활동이 생물다양성에 미치는 영향을 평가했습니까?,"회사가 원자재를 획득, 조달, 생산하는 자연계의 생태계, 생물다양성 및 환경에 미치는 영향을 방지하고 최소화합니다. 생물다양성 영향의 예: 종 수 감소, 야생 동물 서식지 및 이동 경로 교란, 토양 품질 및 토양 침식, 수질 및 가용성",GIVAUDAN
90,No. 183 문서화된 방화 개념이 마련되어 있나요?,"소방 장비(예: 소화기, 소화호스, 스프링클러 시스템)가 수량이 충분하고, 접근이 가능하며, 작동 상태가 양호하고 사용에 적합함; 오염된 소화수를 위한 저류지 ",GIVAUDAN
91,No. 184 회사는 비상 상황을 올바르게 통제할 준비가 되어 있습니까?,"화재 경보는 음향 및 광학적으로 전역에서 볼 수 있어야 함; 화재, 유출, 가스 방출 등의 경우를 감지하고 작동시킬 수 있는 경보 장치가 있어야 함; 충분한 수의 출구가 명확하게 표시되어 있고, 막힘이 없고 잠금이 해제되어 있어야 함; 현지 언어로 대피 계획이 눈에 띄게 게시되어 있어야 함; ",GIVAUDAN
92,"No. 185 위험 물질, 위험 물품 및 위험한 공정을 취급하는 것이 안전하고 통제된 조건에서 이루어집니까?","예를 들어 위험한 공정(고압 공정, 발열 공정) 또는 제품(인화성이 높은 가스, 독성 제품, 부식성 제품 등); 전용 및 환기가 잘 되는 건물/보관 장소; 모든 재료에 대한 물질안전보건자료(MSDS)를 마련하고 모든 직원이 현지 언어로 접근할 수 있도록 함; 모든 드럼/용기에 제품명과 관련 위험 요소를 적절히 표시함 ",GIVAUDAN
93,No. 186 모든 직원의 직업 안전을 보장하기 위한 조치가 마련되어 있습니까?,"활동 유형에 따라 제공되는 개인 보호 장비(PPE); 각 공장/작업장 층에 눈 씻는 샤워기와 바디 샤워기가 구비되어 있고 작동 중입니다; 용접, 밀폐 공간에서의 작업 또는 기타 유지 관리 관련 작업과 같은 활동에는 작업 허가증이 필요합니다. ",GIVAUDAN
94,No. 187 직업적 사고는 적절하게 관리되고 있는가?,"심각도에 관계없이 사고가 기록됨; 정규 운영 시간 동안 항상 응급 대응자/응급 처치 요원이 대기하고 있음; 충분한 수의 응급 처치 키트가 제공되고, 직원들이 언제나 접근할 수 있으며, 모든 물품이 충분히 비축되어 있음; 의료 서비스 제공(병원 내 의사/간호사 또는 근처 병원) 응급 대응자/응급 처치 요원의 수에 대해 자세히 설명해 주세요.",GIVAUDAN
95,No. 188 해당 사이트는 현지 배출 규정을 준수하고 있습니까?,"폐수 처리 규정 및 오염된 대기 배출, 소음에 대한 규정을 준수하고, 폐기물을 환경에 투기하지 않으며, 합리적인 경우 현장에서 폐수 (전)처리(물리적, 화학적 및/또는 생물학적)를 실시합니다. ",GIVAUDAN
96,No. 189 회사는 자사의 사업 활동이 물 가용성에 미치는 영향을 평가했나요?,"물 정책이 수립되고, 물 관련 목표가 정의되고, 물 위험 평가가 수행되었습니다. 물 관리 프로그램이 구현되었습니다. 물 재사용 또는 재활용을 고려하고 수원 고갈을 방지했습니다. ",GIVAUDAN
97,No. 190 해당 현장에서는 모든 폐기물 흐름을 파악하고 해당 지역의 법률 및 규정을 준수하여 처리하고 있습니까?,"폐기물(위험 폐기물/비위험 폐기물)을 전용 폐기물 통에 안전하게 보관하고, 적절히 처리하고, 허가받은 기관에서 폐기 또는 재활용을 위해 수거합니다. 폐기물의 혼합이나 사용을 방지합니다. 위험 폐기물이 무책임하게 처리되거나 배출되지 않도록 합니다. 폐기물 처리를 위해 허가받은 외부 하청업체를 사용합니다. 폐기물을 줄이기 위한 목표를 설정합니다. 해충을 유인하는 폐기물이 쌓이지 않도록 합니다. 폐쇄된 폐기물 통을 사용합니다. ",GIVAUDAN
98,No. 191 회사에는 플라스틱 사용을 줄이려는 목표가 있나요?,일회용 플라스틱 사용을 줄이거나 제조 공정에서 재생 가능한 원자재로 전환하기 위한 목표 및 계획된 활동 ,GIVAUDAN
99,"No. 209 회사에는 뇌물수수, 부패 및 기타 비윤리적 행위를 방지하는 시스템이 있습니까?","정책에 대한 의지를 기반으로 정책을 수립하고, 이를 고위 경영진에서 승인하고, 공개적으로 전달하며, 정기적으로 검토/교육을 실시해야 합니다. 정기적으로 위험 평가를 실시하고 내부 감사를 실시해야 하며, 직원을 보호하는 불만/고발 시스템을 구축해야 합니다(익명 핫라인 등). ",GIVAUDAN
100,"No. 210 아동 노동, 강제 노동, 차별 및 징계 관행과 관련된 현지 노동 규정이 준수되고 있습니까?",직원들이 규정 사본을 쉽게 이용할 수 있음; 요구 사항을 잘 이해하고 따름; ,GIVAUDAN
101,"No. 211 결사의 자유, 보상/임금, 근무 시간과 관련하여 현지 노동 규정이 준수되고 있습니까?","직원들이 규정 사본을 쉽게 이용할 수 있고, 요구 사항을 잘 이해하고 따르고 있으며, 근무 시간을 모니터링하여 과도한 초과 근무를 방지합니다. ",GIVAUDAN
102,No. 212 공장에서 법적 연령 미만의 아동이 고용되지 않는다는 것이 보장됩니까?,"아동 노동은 아동에게 해로운 노동, 즉 착취적이고 아동이 교육을 받는 것을 방해하거나 신체적, 정신적 또는 도덕적 복지를 위협하는 노동으로 정의됩니다. 공급업체는 아동 노동에 대한 국제 노동 기구(ILO) 표준을 준수해야 합니다. 법적 연령 미만의 아동은 야간에 고용되지 않습니다. 어떠한 경우에도 15세 미만이어서는 안 됩니다. 귀하의 국가의 법적 연령을 언급해 주십시오.",GIVAUDAN
103,No. 213 강제노동/감옥 노동 또는 인신매매가 발생하지 않는다는 것이 보장됩니까?,강제노동/감옥노동 또는 인신매매가 이루어지지 않습니다. 근로자는 자유롭게 이동할 수 있습니다. ,GIVAUDAN
104,No. 214 현지의 법적 근무시간 규정이 준수되고 있는지 확인됩니까?,"주당 법정 근무 시간을 초과하지 않으며, 직원들은 주당 최소 1일의 휴무를 갖습니다. 귀하의 국가에서 주당(또는 월당) 법적 근무 시간을 기재해 주십시오.",GIVAUDAN
